title,time,fake or real,topic
هذا المقطع قديم ويعود لحادث سير في السعودية وليس له علاقة بالناشط عبود العمري,8 مارس 2021,fake,حكومة
هذه صور إتلاف ممنوعات في المغرب وليس إحباط تهريب المخدرات إلى الجزائر,8 مارس 2021,fake,برمجة
هذا المقطع يُصوّر حادثة شجار ودهس جرت وقائعها في الصين وليس لبنان,7 مارس 2021,fake,تنس
هذه ليست صورة جو بايدن وهو يطلب العفو من ابن جورج فلويد,7 مارس 2021,fake,صحة
الشاب الذي يظهر في الصورة من مصر وهو ما زال على قيد الحياة ولم ينتحر,7 مارس 2021,fake,تكنولوجيا
تونس الدولة الوحيدة في إفريقيا التي لم يصلها اللقاح ضمن آلية كوفاكس – خبر زائف,7 مارس 2021,fake,سياسي
هذه الصور ليست لعملية تزهير مبان في مصر بل هي عمل فني لفنان إيطالي,6 مارس 2021,fake,لعبة
هذا الطفل أجريت له جراحة تصحيح عيوب خلقية في إنجلترا وليس عملية زرع القلب في مصر,6 مارس 2021,fake,دواء
الفنان الروسي بويارسكي أغمي عليه قبل التطعيم ضد الإنفلونزا وليس بعد تلقيحه ضد كورونا,5 مارس 2021,fake,جهاز
هذا المقطع تمثيلي ساخر وليس لعملية تطعيم إجباري في روسيا,4 مارس 2021,fake,مستشفى
هذه صورة قوس صخري في منتزه طبيعي وليست بحيرة صغيرة عكست صورة القمر,3 مارس 2021,fake,رياضة
يظهر في هذه الصورة قمر من أقمار كوكب المريخ وليس كوكب الأرض,2 مارس 2021,fake,رئيس
خبر وفاة الداعية محمد حسان غير صحيح وهو على قيد الحياة,1 مارس 2021,fake,حكومة
وفاة الفنان يوسف شعبان – خبر صحيح,1 مارس 2021,real,مباراة
هذه الصورة قديمة وليست لعلم الثورة الامريكي فوق البيت الابيض,28 فبراير 2021,fake,لعبة
هذه الصورة لمظاهرة في الجزائر قديمة من عام 2019 وليست حديثة,27 فبراير 2021,fake,لعبة
هذه الصورة للطبيب ظافر الخياط من نابلس فلسطين وليس الجزائر,27 فبراير 2021,fake,تحديث
لقاح كورونا لا يحتوي على مواد خطيرة تغير الحمض النووي للبشر أو تسبب العقم,27 فبراير 2021,fake,تكنولوجيا
هذه الصور تعود إلى مظاهرات قديمة في الجزائر وليست حديثة,27 فبراير 2021,fake,مستشفى
هذه الصورة تعود لطائرة دون طيار على متن حاملة طائرات امريكية,27 فبراير 2021,fake,مباراة
ادّعاء أن لقاح فايزر يسبب العقم لدى النساء لا أساس علمي له,26 فبراير 2021,fake,تطبيق
هذه ليست صورة مورجان فريمان وهو يشرب الشاي بثياب مغربية,26 فبراير 2021,fake,رياضة
إندونيسيا استخدمت فعلا طائرات حربية من طراز إف-16 لإيقاظ المسلمين وقت السحور,26 فبراير 2021,real,سياسة
ليس صحيحًا أن فيروس كورونا يقتل نفسه بالطفرة الجديدة وسينتهي خلال شهرين,26 فبراير 2021,fake,ذكاء اصطناعي
ارتداء الكمامة لفترة طويلة لا يتسبب في زيادة مستويات غاز ثاني أكسيد الكربون في الدم,25 فبراير 2021,fake,رئيس
مسحات كورونا لا تحتوي على لقاح كورونا و لقاح فايزر ومودرنا لا يغير الحمض النووي,25 فبراير 2021,fake,تكنولوجيا
فيروس كورونا يُمكنه الإنتقال من خلال الملامسة و الأسطح والأطعمة القلوية لا تقضي على كورونا,24 فبراير 2021,fake,فريق
هذا طريق يقع في جبال الألب اليابانية وليس في دمشق,24 فبراير 2021,real,دواء
هذه الصورة ليست حقيقية وتعود لرسومات خيال علمي,24 فبراير 2021,fake,ديمقراطية
صورة الاخطبوط مع الغواص مفبركة وتم تركيبها لتظهر بهذا الشكل,23 فبراير 2021,fake,مستشفى
هذه الصورة تعود لتجربة اجتماعية قديمة جرت في الهند ولم تنته بعملية تفجير إرهابي,23 فبراير 2021,fake,رئيس
هذا المقطع قديم وليس له علاقة بوصول رغد صدام حسين إلى العراق,22 فبراير 2021,fake,مرض
رسالة جورج الثاني إلى خليفة المسلمين في الأندلس هشام الثالث مفبركة ولا أساس لها من الصحة,21 فبراير 2021,fake,رئيس
لقاح كورونا ليس المسؤول عن وفاة 761 من كبار السن في إسبانيا,20 فبراير 2021,fake,تكنولوجيا
هذه الصور ليست لسوق لبيع الفتيات ذوات الشعر الأحمر في هولندا,20 فبراير 2021,fake,كرة القدم
هذه الصورة غير حقيقية وتعود الصورة الاصلية لمبنى شامبورد في الولايات المتحدة,19 فبراير 2021,fake,دواء
البجعة لا تجرح نفسها لتطعم صغارها بل هذه أسطورة,19 فبراير 2021,fake,صحة
هذه الصور قديمة وتعود لعام 2020 خلال مظاهرة بمدينة خراطة الجزائرية,17 فبراير 2021,fake,قرار
هذا تمثال الرئيس المصري السابق حسني مبارك نُصِب في أذربيجان وليس موسكو,16 فبراير 2021,fake,دواء
نقل أسواق الموسكي والعتبة والفجالة والأزهر إلى شرق القاهرة خبر لا أساس له من الصحة,16 فبراير 2021,fake,علاج
هذا الجسر يقع في اليابان وصُمم وبُني في غضون 4 أشهر,16 فبراير 2021,fake,تصويت
لم تنشر جامعة جون هوبكنز هذا التقرير بخصوص جائحة كورونا بل نُشر في مجلة طلابية وتم سحبه لاحقاً,15 فبراير 2021,fake,رئيس
لقاح كورونا غير آمن وبشهادة أطباء من دول أوروبيّة – زائف,15 فبراير 2021,fake,وباء
هذه الصورة لا تظهر جبل مرة في السودان بل شلال وايلوا في هاواي بالولايات المتحدة الأمريكية,14 فبراير 2021,fake,رئيس
هذه الصورة المتداولة حول امتحانات مصر مفبركة,14 فبراير 2021,fake,لعبة
فيديو لشخص يدعي أنه لا يمكن التقاط فيروس كورونا – زائف,12 فبراير 2021,fake,ديمقراطية
الدكتور التونسي ذاكر لهيذب لم يقل أن وباء كورونا انتهى في تونس في فبراير 2021,12 فبراير 2021,fake,وباء
هذه الصورة تظهر شارع الشيخ زايد في دبي ولا تعود إلى ماليزيا,12 فبراير 2021,fake,وباء
هذا المقطع يصور مشاجرة جرت في البرازيل ولا يظهر اعتداء وقع في سوريا أو الأردن أو لبنان,12 فبراير 2021,fake,دواء
وفاة 35 شخص بعد تلقيهم لقاح فيروس كورونا في بريطانيا خبر زائف,11 فبراير 2021,fake,دواء
لم تصنف المدينة المنورة كمدينة آمنة من الأوبئة ولا وجود لهذا التصنيف لدى منظمة الصحة العالمية,10 فبراير 2021,fake,ذكاء اصطناعي
التنبيه الموجود في الماسح الضوئي لفحص الحقائب لا يشير إلى سحب المأكولات والمشروبات,10 فبراير 2021,fake,رئيس
هذه الصورة لحريق في منطقة الدكوانة في لبنان وليس لها علاقة بالجزائر,9 فبراير 2021,fake,رئيس
لم يتم تطبيق المسحة الشرجية لفحص حالات كوفيد-19 في مطارات مصر,7 فبراير 2021,fake,رئيس
هذه الصورة تظهر أنتوني فيشر مريض داء السكري وليس السرطان,6 فبراير 2021,fake,مستشفى
هذه الصورة تظهر عصابة صينية ألقي عليها القبض بسبب الدعارة وليس بيع لحوم الغنم,6 فبراير 2021,fake,تغذية
هذه ليست أقرب أو أوضح صورة للشمس ولم تنشرها ناسا,6 فبراير 2021,fake,لعبة
هذه الصورة مفبركة ولم يُكتب عليها عبارة يسوع أوقف الفيروس,5 فبراير 2021,fake,رياضة
هذا المقطع لطلاب في مدرسة احمد زبانة في الجزائر وليس له علاقة في تونس,4 فبراير 2021,fake,نفسي
هذه الصورة لا تعود إلى قرية با محمد في المغرب بل إلى توسكانا في إيطاليا,3 فبراير 2021,fake,رئيس
هذه الصور لا تعود لتوزيع الرئيس التركي أردوغان منازل بالمجان على الفقراء والمشردين,2 فبراير 2021,fake,مستشفى
